S,betabeta,betamu,deviance,gamma,sd,sd2,sd3
-0.526407068,0.015802616,0.00227262,-2847.091927,0.615051143,0.202044694,0.000226609,0.069304216
-0.521929482,0.015730517,0.002284709,-2873.679464,0.611549349,0.202284754,0.00022759,0.070947452
-0.546012264,0.016572263,0.002233497,-2869.506154,0.618621579,0.202125056,0.000217658,0.080041725
-0.462415065,0.014757745,0.002316512,-2881.290556,0.603278219,0.203481258,0.000249295,0.084078162
-0.517957109,0.016093019,0.00225241,-2859.399094,0.643324951,0.20331532,0.000245498,0.082504059
-0.518527743,0.015523986,0.002363062,-2860.37571,0.60835407,0.202205797,0.000292354,0.078185553
-0.507827078,0.01619684,0.002223334,-2876.488982,0.614801574,0.202483418,0.00032381,0.067447748
-0.526071452,0.016662865,0.00223297,-2861.127953,0.605567688,0.200329548,0.000294132,0.070685787
-0.524371,0.015920346,0.002213844,-2869.063232,0.624780045,0.201042202,0.000264088,0.071029122
-0.538040818,0.017564466,0.002215339,-2867.601993,0.604400147,0.200822139,0.000282841,0.071282909
-0.516580641,0.015626709,0.00224869,-2860.194985,0.611151034,0.202039516,0.000249225,0.080988086
-0.446894846,0.012839523,0.002003803,-2881.375814,0.62034562,0.203752035,0.00027657,0.064826478
-0.45056643,0.013865439,0.001996097,-2870.375925,0.607014696,0.203263856,0.00029346,0.067084045
-0.471522624,0.015375171,0.002031119,-2874.347743,0.613756956,0.202848729,0.00027839,0.066851051
-0.463411878,0.014744295,0.002051372,-2870.683599,0.617546102,0.201788864,0.000244579,0.064968325
-0.493219974,0.015426521,0.002056088,-2866.995068,0.617246992,0.201377301,0.000306034,0.07584494
-0.508452011,0.01681426,0.00205813,-2878.267922,0.595673849,0.198137998,0.000309817,0.090143248
-0.455769114,0.01384728,0.002022094,-2882.440997,0.614623008,0.202271341,0.000290569,0.070415363
-0.479696707,0.014030003,0.002046985,-2870.789409,0.617418908,0.202706459,0.000376374,0.056353778
-0.504390202,0.016876872,0.002006413,-2879.882269,0.597000476,0.201806239,0.000365268,0.103433333
-0.459701475,0.014414763,0.002033049,-2877.925731,0.613982864,0.200334017,0.000347137,0.088722074
-0.506966892,0.01717398,0.002084198,-2886.615226,0.609690025,0.201316449,0.000276346,0.085388047
-0.492252875,0.016049324,0.002018677,-2880.024071,0.612902391,0.201115843,0.00026418,0.065827745
-0.48862192,0.015268973,0.00202926,-2861.963908,0.619170033,0.204664848,0.000228084,0.057664595
-0.477012414,0.015161062,0.001991738,-2837.586242,0.638020382,0.199928446,0.000250683,0.055175598
-0.455514372,0.014022195,0.002107607,-2873.241452,0.626007318,0.199520898,0.000248648,0.065375193
-0.464909372,0.01456013,0.002046494,-2858.895567,0.603510799,0.199411547,0.000240886,0.06466395
-0.496548608,0.01563239,0.002134994,-2865.418755,0.619149724,0.19904079,0.00022848,0.068871751
-0.49604946,0.015415538,0.002162905,-2852.459676,0.624735023,0.200117438,0.00020467,0.056798998
-0.460297005,0.014328099,0.00216531,-2854.50825,0.619016608,0.198787411,0.000161151,0.056642599
-0.488482088,0.01381371,0.002142252,-2878.875835,0.613172195,0.201883314,0.00017752,0.060266589
-0.466253248,0.01400943,0.002080018,-2864.493393,0.616217777,0.203660341,0.000182972,0.090771425
-0.48171446,0.014501833,0.001998048,-2874.071008,0.614541094,0.204740231,0.00019806,0.069146718
-0.450536893,0.012991528,0.002023061,-2867.723711,0.621302605,0.198908547,0.000210823,0.06307154
-0.445265317,0.01329139,0.002117054,-2861.674267,0.630690135,0.198047111,0.000227089,0.068331371
-0.451230561,0.013716299,0.002057668,-2853.232307,0.616470758,0.197153475,0.000251628,0.059906031
-0.472142143,0.015089437,0.002082324,-2874.104013,0.616660932,0.19932314,0.000260427,0.059387595
-0.431471397,0.013164768,0.002025493,-2868.928233,0.602880021,0.204641962,0.000259145,0.066443477
-0.435245704,0.014128101,0.002036797,-2877.071981,0.607220227,0.19993912,0.000265824,0.055053278
-0.447693222,0.013960171,0.00211388,-2863.899262,0.632105364,0.201747552,0.000310334,0.065495144
-0.538404966,0.017458163,0.00210364,-2860.945164,0.619880575,0.205177679,0.000255251,0.069559809
-0.51616598,0.015795281,0.002110447,-2859.819451,0.604334837,0.19937531,0.000285539,0.066011438
-0.529181488,0.017180745,0.002107205,-2867.042305,0.633088426,0.201696093,0.000244794,0.060424316
-0.494710331,0.016246118,0.002194973,-2839.738575,0.595725618,0.202572052,0.000212042,0.0931329
-0.408829358,0.011332724,0.00216809,-2883.028404,0.607788508,0.202384044,0.000168971,0.078681428
-0.462156292,0.013431072,0.002093763,-2864.807285,0.613867914,0.202961768,0.000165096,0.078316611
-0.541397724,0.016648649,0.002117183,-2858.111932,0.616426123,0.199758166,0.000172801,0.09043561
-0.435616925,0.01294144,0.002085128,-2865.986085,0.626968466,0.198860456,0.000155866,0.088082675
-0.448980041,0.012467706,0.002113226,-2855.496862,0.638278203,0.201714826,0.000164845,0.078923013
-0.434996417,0.01272429,0.002177106,-2850.545243,0.619880226,0.202210454,0.000190552,0.073590999
-0.483049057,0.013681732,0.00211477,-2854.224705,0.613222521,0.201652129,0.000168316,0.068296453
-0.486697595,0.014142532,0.002090644,-2867.561901,0.606142551,0.201596558,0.000133312,0.086298692
-0.497573051,0.016055234,0.002047398,-2867.049457,0.608434116,0.201546443,0.000107108,0.085563811
-0.444020668,0.014871581,0.002041174,-2858.985456,0.61820528,0.200783551,0.00012616,0.09184181
-0.425240501,0.013686028,0.001994515,-2878.134987,0.627564469,0.199508011,0.000150927,0.09518113
-0.514903594,0.015619003,0.001963202,-2869.408491,0.611429338,0.203639335,0.000166132,0.09841005
-0.435156621,0.014266773,0.001947601,-2876.106581,0.615561418,0.202186359,0.000164325,0.085741891
-0.420205302,0.012274331,0.002009501,-2858.187862,0.618050583,0.202146404,0.000155611,0.085158957
-0.461525805,0.016306448,0.002012935,-2861.215487,0.630895196,0.201661297,0.000203224,0.090982128
-0.485087488,0.015531423,0.002041403,-2864.100282,0.635438191,0.20256555,0.000163091,0.066619245
-0.386373298,0.011169998,0.002035947,-2857.706581,0.635585759,0.200258344,0.000195326,0.083416129
-0.514870942,0.017290862,0.002090399,-2869.203506,0.610360462,0.198714309,0.000206004,0.079965038
-0.536393202,0.017706423,0.002056962,-2872.922757,0.623787132,0.198766077,0.000195743,0.073235824
-0.489113631,0.015798522,0.001963725,-2846.301761,0.635155242,0.199662851,0.000181911,0.055940349
-0.465751649,0.015209749,0.001940838,-2861.789475,0.608121106,0.201290278,0.000182476,0.055977737
-0.459796377,0.015143289,0.001927123,-2859.291923,0.608206383,0.201472217,0.000188749,0.053927761
-0.447782186,0.013974181,0.001910759,-2858.952525,0.613796405,0.200501591,0.000204974,0.057393629
-0.483633634,0.015697514,0.001898857,-2865.927059,0.620357461,0.201795201,0.000159457,0.055492099
-0.483982657,0.016174027,0.001973024,-2860.153699,0.61098827,0.20151138,0.000178803,0.052784554
-0.469115977,0.015153289,0.001959468,-2876.218592,0.614584112,0.201603941,0.000181248,0.061085245
-0.437539865,0.013724023,0.001999509,-2867.143892,0.616608561,0.199729974,0.000174513,0.055644526
-0.399170577,0.011851545,0.002016596,-2859.844102,0.620262738,0.200789625,0.000157795,0.046607267
-0.484832827,0.014471186,0.002039187,-2859.335449,0.6331095,0.202292876,0.000117056,0.080640688
-0.423357555,0.013799937,0.002073311,-2862.167586,0.622814462,0.202342882,0.000129675,0.071689679
-0.435338403,0.012354863,0.002051678,-2861.976961,0.611502026,0.202729315,0.000114234,0.061303758
-0.478577196,0.015765736,0.002029705,-2863.69356,0.61153131,0.199460739,0.000255178,0.053312042
-0.428183778,0.012672622,0.002049344,-2879.993733,0.606952759,0.199760687,0.000261752,0.065335112
-0.472414185,0.013923329,0.002076489,-2880.197518,0.617101081,0.200868909,0.000240566,0.071961159
-0.484901313,0.01697646,0.002147216,-2875.040998,0.607238053,0.200694016,0.000247334,0.073443141
-0.428999607,0.013016057,0.002077609,-2863.798369,0.616429609,0.20226351,0.000208921,0.059068373
-0.435792435,0.013484436,0.002037052,-2860.761413,0.614205647,0.202126125,0.000281824,0.074235588
-0.484813034,0.016826792,0.002101846,-2858.559095,0.615716386,0.202982961,0.00028657,0.069084836
-0.437895115,0.012739432,0.002069454,-2878.543689,0.609055999,0.201228771,0.000288979,0.070755537
-0.521105335,0.018199161,0.002095294,-2877.368368,0.608853674,0.203083792,0.000253486,0.077893795
-0.469271119,0.01352994,0.00212094,-2859.632235,0.625543912,0.199208829,0.000258972,0.07221629
-0.491309717,0.015263634,0.002146187,-2869.705635,0.610875975,0.204736959,0.000258278,0.070676391
-0.474614518,0.015861429,0.002105174,-2871.715723,0.627648026,0.20184156,0.000351092,0.076007658
-0.466695082,0.014788532,0.002076621,-2882.981812,0.621064799,0.202374594,0.00038551,0.090002383
-0.424487522,0.012154251,0.002112841,-2880.237554,0.620884914,0.201019555,0.000373881,0.094611264
-0.502984858,0.015046064,0.002150127,-2865.331521,0.616219341,0.20163739,0.000398658,0.071142405
-0.495852407,0.015689782,0.002063115,-2853.488956,0.606799609,0.205356484,0.000346897,0.061866156
-0.48237699,0.014755479,0.002062223,-2857.252363,0.607649377,0.203924295,0.00034091,0.067769486
-0.473657719,0.015556432,0.002029873,-2870.20098,0.606383083,0.199422327,0.000275254,0.07010893
-0.460357852,0.014552468,0.002091598,-2869.702043,0.610558912,0.199737457,0.000249086,0.067524983
-0.461980629,0.014938318,0.002064943,-2862.508119,0.614110382,0.200614985,0.000290906,0.070047289
-0.433328604,0.012741056,0.002077516,-2857.230871,0.611791371,0.202911441,0.000287427,0.077160823
-0.510261734,0.017179446,0.002143473,-2875.382873,0.611041073,0.20146097,0.000268823,0.078872699
-0.526748588,0.017894084,0.002078554,-2858.175545,0.60130021,0.199051492,0.000260037,0.080247192
-0.494842086,0.015940741,0.002214977,-2872.571905,0.617027131,0.199943099,0.000284396,0.080535684
-0.454298947,0.01322593,0.002158952,-2873.306823,0.633087179,0.199932732,0.000291168,0.079515281
-0.423480914,0.010908296,0.002207214,-2863.409889,0.63404401,0.200669309,0.000219005,0.079213786
-0.482157212,0.013888765,0.002195089,-2844.304783,0.621211807,0.202338065,0.000193212,0.068755801
-0.482201767,0.013139039,0.002150598,-2871.075738,0.637833384,0.201734411,0.000193758,0.059861613
-0.386311549,0.010375534,0.002149585,-2849.203767,0.630537005,0.202300508,0.000191159,0.068621387
-0.436680019,0.011870459,0.002128533,-2857.971059,0.624701277,0.202425944,0.000198215,0.073065803
-0.490549663,0.014798966,0.002108377,-2872.417912,0.61159063,0.200750501,0.000208276,0.073084722
-0.500077429,0.016144465,0.002075318,-2873.393471,0.609695629,0.201914623,0.000176244,0.065326441
-0.520281922,0.016726941,0.002092249,-2868.563291,0.614087694,0.200607263,0.000197753,0.082735123
-0.493441694,0.015637864,0.002053559,-2871.54691,0.614066719,0.201421057,0.000195347,0.081684005
-0.460169144,0.014819019,0.002050527,-2874.315522,0.606912207,0.201940979,0.00017068,0.08708979
-0.486203684,0.014849115,0.002062602,-2885.29023,0.611370249,0.201858769,0.000142727,0.083567968
-0.490058605,0.015638622,0.002053349,-2868.013675,0.610475612,0.202244772,0.000178303,0.062827395
-0.469835043,0.014662121,0.002106614,-2849.865683,0.619490841,0.200822892,0.000197221,0.059914112
-0.442812067,0.01297101,0.002131851,-2842.391026,0.627089741,0.201671287,0.000189573,0.06505289
-0.519711426,0.016425296,0.002121506,-2867.562765,0.617301727,0.201012707,0.000195577,0.064180637
-0.447599412,0.013592766,0.002072047,-2865.064705,0.617812141,0.200569644,0.000175568,0.067628618
-0.472198683,0.014996865,0.002135361,-2876.617993,0.61675293,0.201534943,0.000142482,0.058422593
-0.463010166,0.015472898,0.002128535,-2863.979165,0.617795873,0.202179054,0.00017436,0.076549326
-0.484193116,0.015437863,0.002140799,-2878.415252,0.606920355,0.202228505,0.000171018,0.072916161
-0.51032937,0.01660866,0.002142002,-2861.312866,0.614638331,0.20286166,0.000143329,0.071306441
-0.510194998,0.017346666,0.002100173,-2865.536071,0.621227064,0.203048797,0.000147226,0.071975709
-0.479331121,0.014279736,0.002051255,-2842.688671,0.586317251,0.201434939,0.000155076,0.08691293
-0.456488822,0.012714217,0.001999362,-2863.04177,0.620032086,0.201547283,0.00015728,0.074530667
-0.513740216,0.015841459,0.002024169,-2860.973882,0.608107282,0.201404691,0.00015926,0.076942421
-0.477571742,0.014063561,0.001997182,-2868.246435,0.627114119,0.201067333,0.000172349,0.065255336
-0.40315066,0.013016919,0.002037405,-2875.760208,0.613410227,0.202604529,0.000144186,0.092972421
-0.488679322,0.016227617,0.002051394,-2863.514236,0.617414316,0.20067096,0.000133667,0.0677711
-0.480256889,0.015813985,0.002043393,-2869.330733,0.617575938,0.201813662,0.000143382,0.066441877
-0.479359105,0.015888496,0.00199115,-2874.595235,0.607599764,0.201561274,0.000188397,0.066462485
-0.427008053,0.012708938,0.001942094,-2879.322324,0.627523201,0.201425836,0.000192312,0.067195703
-0.480456512,0.015462387,0.001902098,-2879.227358,0.608864584,0.200717666,0.000203375,0.064212726
-0.481188807,0.015191769,0.001907049,-2858.697078,0.625993881,0.19889302,0.00017901,0.061122553
-0.45917125,0.015404765,0.001928568,-2856.662331,0.598630757,0.203505288,0.000184137,0.059671639
-0.478055002,0.015556823,0.001922288,-2864.805749,0.595806365,0.200761247,0.000153732,0.07762589
-0.456896717,0.014906133,0.001945244,-2864.513353,0.623341527,0.200312799,0.000202218,0.049686138
-0.439303236,0.013520232,0.001988218,-2866.426625,0.613725564,0.199467792,0.000273608,0.051575704
-0.4536777,0.01418556,0.002099998,-2878.824738,0.612624286,0.203155747,0.000286957,0.052547678
-0.458928537,0.014738887,0.001958768,-2862.807089,0.615331044,0.197459539,0.000261648,0.067974067
-0.447170775,0.014141066,0.00197189,-2858.672606,0.609952365,0.19694108,0.000257362,0.092303879
-0.46841506,0.013860275,0.002044024,-2873.455215,0.602326394,0.200028002,0.000218632,0.092440212
-0.464909814,0.014094443,0.00209586,-2856.593415,0.619328488,0.19985448,0.000144057,0.06195236
-0.446685566,0.012742067,0.002118354,-2870.465775,0.601791866,0.198075317,0.000132725,0.069845253
-0.470801496,0.014099541,0.002116979,-2868.944904,0.623860326,0.203113957,9.41E-05,0.054831274
-0.480452522,0.015230771,0.002103026,-2847.013875,0.613863764,0.20362951,9.31E-05,0.072205086
-0.494268685,0.015170539,0.002090373,-2859.279856,0.628951261,0.199310449,9.32E-05,0.077940929
-0.471566923,0.013431306,0.002077511,-2880.35287,0.615229228,0.199469229,0.000103655,0.071023144
-0.449105602,0.013476541,0.002089,-2878.303247,0.618606066,0.20251648,0.000112784,0.080181701
-0.488382156,0.015167926,0.002110618,-2881.865022,0.611969238,0.2016597,9.31E-05,0.076596584
-0.48193231,0.014606349,0.002067902,-2848.115037,0.639476757,0.203079497,0.000100318,0.05326
-0.468614415,0.015190592,0.002080191,-2851.580205,0.605381986,0.203604502,9.77E-05,0.053250227
-0.492319448,0.014196571,0.002096847,-2860.357289,0.626139774,0.203339307,0.00016757,0.058853635
-0.465009437,0.013777273,0.002117709,-2874.2923,0.619068466,0.202473825,0.000174434,0.063913101
-0.472022414,0.013743012,0.002058292,-2872.107892,0.61390979,0.199384844,0.000258708,0.060259366
-0.443170003,0.013371153,0.002112702,-2858.742693,0.613044494,0.200274123,0.000198412,0.057778838
-0.468311299,0.01462891,0.002078282,-2856.764142,0.618976366,0.201511659,0.000168301,0.063814931
-0.461711114,0.013359271,0.002038555,-2871.16029,0.604888965,0.20174893,0.000174486,0.076993194
-0.476084456,0.014191185,0.002089062,-2877.427574,0.623100505,0.20017926,0.000201905,0.072450566
-0.48189355,0.014620806,0.002146006,-2878.195834,0.607563927,0.20083235,0.000163982,0.076502733
-0.377307084,0.009730699,0.002169408,-2870.859693,0.611559911,0.200170913,0.000173619,0.084154289
-0.532862139,0.016608013,0.002282575,-2868.276751,0.614716504,0.200045122,0.000271256,0.089541065
-0.490715614,0.016098687,0.002191459,-2873.159418,0.61756237,0.200091409,0.000226744,0.052886249
-0.508728661,0.01715686,0.002247109,-2853.0812,0.622436749,0.201493011,0.000225505,0.053732437
-0.521970252,0.016908768,0.002129718,-2871.240641,0.604863813,0.200819973,0.000254557,0.073554561
-0.487004475,0.014351457,0.002258988,-2874.839799,0.624245199,0.20178267,0.000272839,0.063276597
-0.47646602,0.014143164,0.002244812,-2868.099567,0.614052987,0.202311406,0.000290342,0.054116309
-0.4927347,0.014809495,0.002126384,-2851.152564,0.633894818,0.201539925,0.000262398,0.061058944
-0.478851258,0.015307728,0.002070928,-2854.648288,0.599820004,0.202677143,0.000250276,0.065327019
-0.45758052,0.013402026,0.002121003,-2877.326671,0.612021241,0.200281476,0.000218092,0.06383932
-0.456587291,0.014321577,0.002059919,-2887.154659,0.616814076,0.201759598,0.000235217,0.061743446
-0.444451177,0.014930893,0.001971375,-2882.335929,0.616198453,0.199922605,0.000248864,0.062394585
-0.45022246,0.014017206,0.001912569,-2876.71016,0.612734892,0.200995586,0.000234774,0.092166724
-0.437172951,0.01298389,0.001916706,-2878.020821,0.624818624,0.200891254,0.000262003,0.091964385
-0.48975343,0.016888492,0.001987887,-2874.981834,0.61300131,0.200744215,0.000250951,0.090809902
-0.484278431,0.01694635,0.001962046,-2867.400013,0.62031451,0.1992852,0.000238266,0.089842588
-0.491340178,0.01658877,0.001971348,-2853.120326,0.617623492,0.198930448,0.00020839,0.084767727
-0.430728464,0.013481401,0.002071423,-2878.784073,0.618691575,0.199996949,0.000205022,0.067599162
-0.420426163,0.013020587,0.002028509,-2865.930193,0.631100936,0.202986144,0.000190288,0.074032981
-0.459344311,0.014761561,0.002031368,-2855.428307,0.623327661,0.202499274,0.000216364,0.073321604
-0.490409848,0.016971964,0.001963085,-2858.768531,0.608170447,0.202620719,0.000225928,0.070415603
-0.471211195,0.016445717,0.001952776,-2866.597152,0.611205953,0.203335889,0.000205412,0.069342907
-0.462038827,0.016001851,0.001868328,-2868.105265,0.615409909,0.201813428,0.00024902,0.070235692
-0.480857039,0.015701468,0.001970338,-2875.073194,0.618203745,0.199468306,0.000256366,0.05885856
-0.459351252,0.015314006,0.002007471,-2846.432163,0.614880689,0.201767227,0.000255178,0.062549993
-0.456040495,0.013790564,0.001975778,-2853.864562,0.625321404,0.20487276,0.000186728,0.048823724
-0.437163919,0.012790123,0.001884644,-2846.685031,0.622651679,0.204478728,0.000169066,0.055621322
-0.439464741,0.012558488,0.00195924,-2856.958654,0.62625594,0.205284452,0.000211486,0.060886306
-0.454442352,0.014631611,0.00197243,-2867.792796,0.607134517,0.198919198,0.000201321,0.060095249
-0.502305281,0.01563836,0.002055245,-2869.256197,0.616888706,0.202569753,0.000178977,0.070899131
-0.480683075,0.015745275,0.002059266,-2867.724378,0.621499455,0.202797809,0.000174693,0.049619559
-0.429715128,0.013014165,0.002032663,-2862.003178,0.610429869,0.20190077,0.000172004,0.05962543
